feature,mean_abs_shap,signed_mean_shap,task,model,target
mean_pressure,0.16575720475701192,0.08398616927736156,cdt,Gradient Boosting,stress
median_speed,0.1251264381267791,0.04725443273482553,cdt,Gradient Boosting,stress
F1_in_air_time,0.08520598163591195,0.014900754258842077,cdt,Gradient Boosting,stress
median_acceleration,0.0784693543484182,0.0456444268854369,cdt,Gradient Boosting,stress
width,0.07037731722050557,0.021649417146006832,cdt,Gradient Boosting,stress
p95_pen_up_speed,0.05698659269060252,-0.011033726994727105,cdt,Gradient Boosting,stress
pen_up_path_length,0.05188996857327646,0.0070079407446724225,cdt,Gradient Boosting,stress
stop_ratio,0.05047413520371738,0.02030155717639829,cdt,Gradient Boosting,stress
mean_slant,0.04779031240115874,-0.018205513813060143,cdt,Gradient Boosting,stress
pen_up_ratio,0.04489756372422835,-0.008498700386643979,cdt,Gradient Boosting,stress
std_slant,0.044525181828681204,-0.011765863152949616,cdt,Gradient Boosting,stress
aspect_ratio,0.0377646719655023,0.017184745387763357,cdt,Gradient Boosting,stress
p95_speed,0.035065554781096055,0.006714080282049875,cdt,Gradient Boosting,stress
direction_concentration,0.02884784382867656,-0.0034555615617548603,cdt,Gradient Boosting,stress
path_length,0.026334947589639512,0.02592309011967158,cdt,Gradient Boosting,stress
duty_cycle,0.025742553626974984,-0.006888751820773829,cdt,Gradient Boosting,stress
F2_on_paper_time,0.01534478492576411,0.0048782546047544464,cdt,Gradient Boosting,stress
mean_pressure,1.9059397638365163,-0.1828240402688779,words,Linear Regression,TOTAL_DASS
mean_slant,1.7075261500196757,-0.2123681667004969,words,Linear Regression,TOTAL_DASS
direction_concentration,1.1433819944377923,0.06519453885342409,words,Linear Regression,TOTAL_DASS
width,0.9909867613477051,-0.11917925115738168,words,Linear Regression,TOTAL_DASS
ink_density,0.9100516890646712,0.055190813644874354,words,Linear Regression,TOTAL_DASS
pen_up_ratio,0.8623576313457152,-0.10543420568280437,words,Linear Regression,TOTAL_DASS
F2_on_paper_time,0.8610714276572041,0.14895743837834402,words,Linear Regression,TOTAL_DASS
dominant_angle,0.847378583102018,-0.0819961560179976,words,Linear Regression,TOTAL_DASS
median_acceleration,0.6767913071919547,-0.03043872672091926,words,Linear Regression,TOTAL_DASS
p95_pen_up_speed,0.6611680782923524,-0.031740184806659376,words,Linear Regression,TOTAL_DASS
stop_ratio,0.6229554159944376,-0.013138160041737667,words,Linear Regression,TOTAL_DASS
F3_total_time,0.5779701729654381,0.05744076952809548,words,Linear Regression,TOTAL_DASS
aspect_ratio,0.574904184766468,0.01744522143021158,words,Linear Regression,TOTAL_DASS
F4_stroke_count,0.5727068845728687,-0.09566382353486645,words,Linear Regression,TOTAL_DASS
std_slant,0.5502871198310303,-0.204653037653046,words,Linear Regression,TOTAL_DASS
height,0.48276840196157317,-0.038515645986017394,words,Linear Regression,TOTAL_DASS
p95_speed,0.480230321183886,-0.08566558846049534,words,Linear Regression,TOTAL_DASS
abs_mean_slant,0.44408959841394213,-0.12183836770520662,words,Linear Regression,TOTAL_DASS
duty_cycle,0.4257396619773402,0.12192666771485304,words,Linear Regression,TOTAL_DASS
straightness,0.4128738524703778,-0.0016307105654374116,words,Linear Regression,TOTAL_DASS
mean_slant,0.6119132144777649,-0.11710736594743193,words,Linear Regression,depression
mean_pressure,0.5955796828140631,0.006572778992131152,words,Linear Regression,depression
std_slant,0.45367655457364375,-0.20709129491945177,words,Linear Regression,depression
dominant_angle,0.37799442884474693,-0.008915195985080965,words,Linear Regression,depression
direction_concentration,0.34875426678515997,0.0445792277478263,words,Linear Regression,depression
abs_mean_slant,0.34510118395583145,-0.1691617107230806,words,Linear Regression,depression
F2_on_paper_time,0.34452014463278624,0.09027929433201744,words,Linear Regression,depression
pen_up_ratio,0.3342718568035533,-0.08565574469663992,words,Linear Regression,depression
ink_density,0.3072746525727718,-0.022167796971182537,words,Linear Regression,depression
width,0.2946311133178839,-0.02129289597805047,words,Linear Regression,depression
duty_cycle,0.2700485705231967,0.08333088883184933,words,Linear Regression,depression
stop_ratio,0.2611327407654708,0.05305240753925648,words,Linear Regression,depression
F4_stroke_count,0.2558147978692251,-0.08335607571818236,words,Linear Regression,depression
p95_speed,0.23203773375797004,-0.004043660746985544,words,Linear Regression,depression
p95_pen_up_speed,0.22588960628718743,-0.008662539539400257,words,Linear Regression,depression
median_acceleration,0.21518563550313435,0.04462400812836673,words,Linear Regression,depression
F3_total_time,0.19995287983542512,0.02693391930813086,words,Linear Regression,depression
median_speed,0.1735031094260373,-0.018240021232069043,words,Linear Regression,depression
aspect_ratio,0.172497706747995,-0.01617313673020286,words,Linear Regression,depression
height,0.15402046831128408,0.014324596855726275,words,Linear Regression,depression
mean_pressure,0.8118263951353241,-0.13261509821743137,words,Linear Regression,stress
mean_slant,0.6951118364826583,-0.0652800601556305,words,Linear Regression,stress
direction_concentration,0.5520225838200074,-0.01840958093193408,words,Linear Regression,stress
ink_density,0.45798282625122,0.05117339532143084,words,Linear Regression,stress
dominant_angle,0.44567235871616095,-0.04130758308457408,words,Linear Regression,stress
width,0.43016311211348535,-0.08618246530096095,words,Linear Regression,stress
p95_pen_up_speed,0.3911842549828721,-0.016600762154235418,words,Linear Regression,stress
median_acceleration,0.38882978737996593,-0.078722783886286,words,Linear Regression,stress
stop_ratio,0.3877081423927689,-0.0891508071351308,words,Linear Regression,stress
aspect_ratio,0.38112259659407044,0.03578618926027983,words,Linear Regression,stress
pen_up_ratio,0.36911013821264266,0.03912728705352529,words,Linear Regression,stress
F2_on_paper_time,0.3674905584707234,-0.02749172246259679,words,Linear Regression,stress
abs_mean_slant,0.34397722818780346,0.09253892076576455,words,Linear Regression,stress
height,0.3338097810211117,-0.055103381251948094,words,Linear Regression,stress
F4_stroke_count,0.3194771113923405,0.052053080545180166,words,Linear Regression,stress
p95_speed,0.2803136923977949,-0.06000148693367913,words,Linear Regression,stress
F3_total_time,0.27845927597286924,0.007445666570057586,words,Linear Regression,stress
straightness,0.26562944964154867,0.020252989512835513,words,Linear Regression,stress
median_pen_up_speed,0.2648987678938313,0.010836954379006515,words,Linear Regression,stress
std_slant,0.25781745243117626,0.056428422594820206,words,Linear Regression,stress
mean_pressure,0.5693581836270936,-0.05678172104357803,words,Linear Regression,anxiety
mean_slant,0.4780127653623769,-0.029980740597434663,words,Linear Regression,anxiety
width,0.3614812744202646,-0.01170388987837023,words,Linear Regression,anxiety
direction_concentration,0.34474361404297105,0.03902489203753183,words,Linear Regression,anxiety
F2_on_paper_time,0.3300596942209871,0.08616986650892323,words,Linear Regression,anxiety
pen_up_ratio,0.27641569080966727,-0.058905748039689614,words,Linear Regression,anxiety
median_acceleration,0.2593563530699827,0.0036600490369999273,words,Linear Regression,anxiety
F4_stroke_count,0.23591232618940958,-0.06436082836186416,words,Linear Regression,anxiety
ink_density,0.23591015277432498,0.026185215294626106,words,Linear Regression,anxiety
duty_cycle,0.2310359232599336,0.08045159723492958,words,Linear Regression,anxiety
dominant_angle,0.1899009197866953,-0.03177337694834269,words,Linear Regression,anxiety
F3_total_time,0.18739630054173284,0.02306118364990711,words,Linear Regression,anxiety
p95_pen_up_speed,0.18652533839093696,-0.006476883113023765,words,Linear Regression,anxiety
abs_mean_slant,0.18179124641799002,-0.045215577747890486,words,Linear Regression,anxiety
stop_ratio,0.15225070604518257,0.022960239554136435,words,Linear Regression,anxiety
std_slant,0.1520954142953715,-0.05399016532841436,words,Linear Regression,anxiety
F1_in_air_time,0.1467676024119551,-0.013005333882224147,words,Linear Regression,anxiety
p95_speed,0.14654514682955797,-0.02162044077983076,words,Linear Regression,anxiety
pen_up_path_length,0.12554015195780638,-0.0002453459168610758,words,Linear Regression,anxiety
median_pen_up_speed,0.11845190952314487,0.014757935406508537,words,Linear Regression,anxiety
mean_slant,0.6119132144777649,-0.11710736594743193,words,Linear Regression,depression
mean_pressure,0.5955796828140631,0.006572778992131152,words,Linear Regression,depression
std_slant,0.45367655457364375,-0.20709129491945177,words,Linear Regression,depression
dominant_angle,0.37799442884474693,-0.008915195985080965,words,Linear Regression,depression
direction_concentration,0.34875426678515997,0.0445792277478263,words,Linear Regression,depression
abs_mean_slant,0.34510118395583145,-0.1691617107230806,words,Linear Regression,depression
F2_on_paper_time,0.34452014463278624,0.09027929433201744,words,Linear Regression,depression
pen_up_ratio,0.3342718568035533,-0.08565574469663992,words,Linear Regression,depression
ink_density,0.3072746525727718,-0.022167796971182537,words,Linear Regression,depression
width,0.2946311133178839,-0.02129289597805047,words,Linear Regression,depression
duty_cycle,0.2700485705231967,0.08333088883184933,words,Linear Regression,depression
stop_ratio,0.2611327407654708,0.05305240753925648,words,Linear Regression,depression
F4_stroke_count,0.2558147978692251,-0.08335607571818236,words,Linear Regression,depression
p95_speed,0.23203773375797004,-0.004043660746985544,words,Linear Regression,depression
p95_pen_up_speed,0.22588960628718743,-0.008662539539400257,words,Linear Regression,depression
median_acceleration,0.21518563550313435,0.04462400812836673,words,Linear Regression,depression
F3_total_time,0.19995287983542512,0.02693391930813086,words,Linear Regression,depression
median_speed,0.1735031094260373,-0.018240021232069043,words,Linear Regression,depression
aspect_ratio,0.172497706747995,-0.01617313673020286,words,Linear Regression,depression
height,0.15402046831128408,0.014324596855726275,words,Linear Regression,depression
mean_pressure,0.5693581836270936,-0.05678172104357803,words,Linear Regression,anxiety
mean_slant,0.4780127653623769,-0.029980740597434663,words,Linear Regression,anxiety
width,0.3614812744202646,-0.01170388987837023,words,Linear Regression,anxiety
direction_concentration,0.34474361404297105,0.03902489203753183,words,Linear Regression,anxiety
F2_on_paper_time,0.3300596942209871,0.08616986650892323,words,Linear Regression,anxiety
pen_up_ratio,0.27641569080966727,-0.058905748039689614,words,Linear Regression,anxiety
median_acceleration,0.2593563530699827,0.0036600490369999273,words,Linear Regression,anxiety
F4_stroke_count,0.23591232618940958,-0.06436082836186416,words,Linear Regression,anxiety
ink_density,0.23591015277432498,0.026185215294626106,words,Linear Regression,anxiety
duty_cycle,0.2310359232599336,0.08045159723492958,words,Linear Regression,anxiety
dominant_angle,0.1899009197866953,-0.03177337694834269,words,Linear Regression,anxiety
F3_total_time,0.18739630054173284,0.02306118364990711,words,Linear Regression,anxiety
p95_pen_up_speed,0.18652533839093696,-0.006476883113023765,words,Linear Regression,anxiety
abs_mean_slant,0.18179124641799002,-0.045215577747890486,words,Linear Regression,anxiety
stop_ratio,0.15225070604518257,0.022960239554136435,words,Linear Regression,anxiety
std_slant,0.1520954142953715,-0.05399016532841436,words,Linear Regression,anxiety
F1_in_air_time,0.1467676024119551,-0.013005333882224147,words,Linear Regression,anxiety
p95_speed,0.14654514682955797,-0.02162044077983076,words,Linear Regression,anxiety
pen_up_path_length,0.12554015195780638,-0.0002453459168610758,words,Linear Regression,anxiety
median_pen_up_speed,0.11845190952314487,0.014757935406508537,words,Linear Regression,anxiety
mean_pressure,0.8118263951353241,-0.13261509821743137,words,Linear Regression,stress
mean_slant,0.6951118364826583,-0.0652800601556305,words,Linear Regression,stress
direction_concentration,0.5520225838200074,-0.01840958093193408,words,Linear Regression,stress
ink_density,0.45798282625122,0.05117339532143084,words,Linear Regression,stress
dominant_angle,0.44567235871616095,-0.04130758308457408,words,Linear Regression,stress
width,0.43016311211348535,-0.08618246530096095,words,Linear Regression,stress
p95_pen_up_speed,0.3911842549828721,-0.016600762154235418,words,Linear Regression,stress
median_acceleration,0.38882978737996593,-0.078722783886286,words,Linear Regression,stress
stop_ratio,0.3877081423927689,-0.0891508071351308,words,Linear Regression,stress
aspect_ratio,0.38112259659407044,0.03578618926027983,words,Linear Regression,stress
pen_up_ratio,0.36911013821264266,0.03912728705352529,words,Linear Regression,stress
F2_on_paper_time,0.3674905584707234,-0.02749172246259679,words,Linear Regression,stress
abs_mean_slant,0.34397722818780346,0.09253892076576455,words,Linear Regression,stress
height,0.3338097810211117,-0.055103381251948094,words,Linear Regression,stress
F4_stroke_count,0.3194771113923405,0.052053080545180166,words,Linear Regression,stress
p95_speed,0.2803136923977949,-0.06000148693367913,words,Linear Regression,stress
F3_total_time,0.27845927597286924,0.007445666570057586,words,Linear Regression,stress
straightness,0.26562944964154867,0.020252989512835513,words,Linear Regression,stress
median_pen_up_speed,0.2648987678938313,0.010836954379006515,words,Linear Regression,stress
std_slant,0.25781745243117626,0.056428422594820206,words,Linear Regression,stress
mean_slant,0.16567640460572416,-0.018718224218869355,words,Ridge Regression,TOTAL_DASS
mean_pressure,0.15711348798619443,-0.004098392758528816,words,Ridge Regression,TOTAL_DASS
aspect_ratio,0.13136753981829805,0.00832453121669481,words,Ridge Regression,TOTAL_DASS
direction_concentration,0.12770480347038213,0.011398350756781908,words,Ridge Regression,TOTAL_DASS
height,0.12490245652616336,-0.0094407415751717,words,Ridge Regression,TOTAL_DASS
straightness,0.114843062256659,0.008416642080934915,words,Ridge Regression,TOTAL_DASS
ink_density,0.11250219183058292,0.00011215684773867841,words,Ridge Regression,TOTAL_DASS
p95_speed,0.11136007610435211,-0.014244193442616938,words,Ridge Regression,TOTAL_DASS
path_length,0.10952298948992631,-0.009315482682464196,words,Ridge Regression,TOTAL_DASS
median_speed,0.10322004033439666,-0.01486591213021435,words,Ridge Regression,TOTAL_DASS
pen_up_ratio,0.10039594683290123,-0.017727651573022637,words,Ridge Regression,TOTAL_DASS
width,0.09184823505861123,-0.014683911061896341,words,Ridge Regression,TOTAL_DASS
p95_pen_up_speed,0.09059005044918705,-0.008081403026177781,words,Ridge Regression,TOTAL_DASS
F2_on_paper_time,0.08994686900066319,0.021332208450376883,words,Ridge Regression,TOTAL_DASS
dominant_angle,0.08508064715681492,-0.008009213364781678,words,Ridge Regression,TOTAL_DASS
pen_up_path_length,0.08150136229020576,-0.013236149671438888,words,Ridge Regression,TOTAL_DASS
median_pen_up_speed,0.07851865797114256,-0.0015327856331944845,words,Ridge Regression,TOTAL_DASS
median_acceleration,0.07640519420759387,0.0067549929120168765,words,Ridge Regression,TOTAL_DASS
std_slant,0.0747902867655555,-0.03656463757737037,words,Ridge Regression,TOTAL_DASS
abs_mean_slant,0.06520566166503113,-0.03006574905382714,words,Ridge Regression,TOTAL_DASS
std_slant,0.08288762844696898,-0.042122552569078264,words,Ridge Regression,depression
abs_mean_slant,0.07467278749114745,-0.03859189308789924,words,Ridge Regression,depression
F2_on_paper_time,0.0639485275175402,0.022275471905666772,words,Ridge Regression,depression
mean_slant,0.060256609795036914,-0.014099440826107156,words,Ridge Regression,depression
mean_pressure,0.058856414867585485,0.015152587372809858,words,Ridge Regression,depression
stop_ratio,0.053840737882727176,0.020250487561545107,words,Ridge Regression,depression
duty_cycle,0.05214248247206459,0.022528297494030937,words,Ridge Regression,depression
direction_concentration,0.05145857244936858,0.01195280344740187,words,Ridge Regression,depression
pen_up_ratio,0.050012542438006964,-0.020173048067686775,words,Ridge Regression,depression
ink_density,0.04512372787669826,-0.00635546300941885,words,Ridge Regression,depression
dominant_angle,0.04385561944327891,-8.560403581276175e-05,words,Ridge Regression,depression
F4_stroke_count,0.042029855954540896,-0.020160153925053832,words,Ridge Regression,depression
median_acceleration,0.041333096651227266,0.014110575854835574,words,Ridge Regression,depression
F3_total_time,0.040803977373389616,0.005349150552635538,words,Ridge Regression,depression
F1_in_air_time,0.03353011111025202,-0.004180324730832534,words,Ridge Regression,depression
median_speed,0.030489470128561028,-0.00549442642067952,words,Ridge Regression,depression
width,0.030357734979162516,-0.002191107135684003,words,Ridge Regression,depression
aspect_ratio,0.02896141231219418,-0.003560148230378991,words,Ridge Regression,depression
height,0.028180749556167586,0.004717213574983533,words,Ridge Regression,depression
p95_speed,0.025400959063283598,0.00035360101434510084,words,Ridge Regression,depression
height,0.10106733359162595,-0.01585177543554272,words,Ridge Regression,stress
aspect_ratio,0.10084242462080632,0.013010696492467853,words,Ridge Regression,stress
straightness,0.09469893521391122,0.010930364105079008,words,Ridge Regression,stress
path_length,0.09357316250365369,-0.013043800942860296,words,Ridge Regression,stress
p95_speed,0.09221457008534016,-0.01250629543698322,words,Ridge Regression,stress
median_speed,0.08932836426317088,-0.005201749959959534,words,Ridge Regression,stress
pen_up_path_length,0.07840722269959975,-0.00754493841646547,words,Ridge Regression,stress
mean_slant,0.07768034356110369,-0.0008122400041759946,words,Ridge Regression,stress
mean_pressure,0.07543839724189405,-0.02148696675401881,words,Ridge Regression,stress
p95_pen_up_speed,0.07438741644629532,-0.0064814468522001924,words,Ridge Regression,stress
abs_mean_slant,0.07210675160802062,0.021688203861593387,words,Ridge Regression,stress
median_pen_up_speed,0.07167907413052911,-0.0022323796745854813,words,Ridge Regression,stress
median_acceleration,0.07128731142592219,-0.011826316327480192,words,Ridge Regression,stress
stop_ratio,0.07007106170299807,-0.01859601052293615,words,Ridge Regression,stress
ink_density,0.06995426536805091,0.005505985638510957,words,Ridge Regression,stress
direction_concentration,0.06625663595246126,-0.007819408462715983,words,Ridge Regression,stress
F3_total_time,0.06559117084071073,-0.005485581665724031,words,Ridge Regression,stress
F2_on_paper_time,0.06427333217930419,-0.015108937668786073,words,Ridge Regression,stress
F1_in_air_time,0.058606732549812496,0.00035303000284411936,words,Ridge Regression,stress
dominant_angle,0.056818623843411374,-0.005306734154042066,words,Ridge Regression,stress
mean_pressure,0.045873307207364,0.002235986622680122,words,Ridge Regression,anxiety
F2_on_paper_time,0.04265671922211768,0.014165674213496179,words,Ridge Regression,anxiety
mean_slant,0.03827675920071984,-0.0038065433885862026,words,Ridge Regression,anxiety
direction_concentration,0.03479497648982632,0.007264955772096026,words,Ridge Regression,anxiety
abs_mean_slant,0.03079126648664112,-0.013162059827521281,words,Ridge Regression,anxiety
pen_up_ratio,0.030593908189762993,-0.009968937570045668,words,Ridge Regression,anxiety
width,0.03020870120963253,-0.0019598868082329355,words,Ridge Regression,anxiety
duty_cycle,0.030187080784044897,0.013241916964549617,words,Ridge Regression,anxiety
std_slant,0.029677329043745003,-0.013930494934137968,words,Ridge Regression,anxiety
F3_total_time,0.028919642837809626,0.004004763155119767,words,Ridge Regression,anxiety
median_acceleration,0.02792957525710421,0.004470733384661504,words,Ridge Regression,anxiety
ink_density,0.02696491552572942,0.0009616342186465782,words,Ridge Regression,anxiety
stop_ratio,0.026796998402950706,0.009252914646830708,words,Ridge Regression,anxiety
F1_in_air_time,0.025090156648476115,-0.0018523960577761659,words,Ridge Regression,anxiety
dominant_angle,0.021335277792943322,-0.0026168751749268467,words,Ridge Regression,anxiety
F4_stroke_count,0.018654173256071313,-0.009971556191234247,words,Ridge Regression,anxiety
median_pen_up_speed,0.018548083772323417,0.000881126239753959,words,Ridge Regression,anxiety
p95_pen_up_speed,0.015848346936587973,-0.0006391430902166412,words,Ridge Regression,anxiety
pen_up_path_length,0.014527071960660264,-0.0008301670914031147,words,Ridge Regression,anxiety
median_speed,0.014343946270265055,-0.004169735749575306,words,Ridge Regression,anxiety
std_slant,0.08288762844696898,-0.042122552569078264,words,Ridge Regression,depression
abs_mean_slant,0.07467278749114745,-0.03859189308789924,words,Ridge Regression,depression
F2_on_paper_time,0.0639485275175402,0.022275471905666772,words,Ridge Regression,depression
mean_slant,0.060256609795036914,-0.014099440826107156,words,Ridge Regression,depression
mean_pressure,0.058856414867585485,0.015152587372809858,words,Ridge Regression,depression
stop_ratio,0.053840737882727176,0.020250487561545107,words,Ridge Regression,depression
duty_cycle,0.05214248247206459,0.022528297494030937,words,Ridge Regression,depression
direction_concentration,0.05145857244936858,0.01195280344740187,words,Ridge Regression,depression
pen_up_ratio,0.050012542438006964,-0.020173048067686775,words,Ridge Regression,depression
ink_density,0.04512372787669826,-0.00635546300941885,words,Ridge Regression,depression
dominant_angle,0.04385561944327891,-8.560403581276175e-05,words,Ridge Regression,depression
F4_stroke_count,0.042029855954540896,-0.020160153925053832,words,Ridge Regression,depression
median_acceleration,0.041333096651227266,0.014110575854835574,words,Ridge Regression,depression
F3_total_time,0.040803977373389616,0.005349150552635538,words,Ridge Regression,depression
F1_in_air_time,0.03353011111025202,-0.004180324730832534,words,Ridge Regression,depression
median_speed,0.030489470128561028,-0.00549442642067952,words,Ridge Regression,depression
width,0.030357734979162516,-0.002191107135684003,words,Ridge Regression,depression
aspect_ratio,0.02896141231219418,-0.003560148230378991,words,Ridge Regression,depression
height,0.028180749556167586,0.004717213574983533,words,Ridge Regression,depression
p95_speed,0.025400959063283598,0.00035360101434510084,words,Ridge Regression,depression
mean_pressure,0.045873307207364,0.002235986622680122,words,Ridge Regression,anxiety
F2_on_paper_time,0.04265671922211768,0.014165674213496179,words,Ridge Regression,anxiety
mean_slant,0.03827675920071984,-0.0038065433885862026,words,Ridge Regression,anxiety
direction_concentration,0.03479497648982632,0.007264955772096026,words,Ridge Regression,anxiety
abs_mean_slant,0.03079126648664112,-0.013162059827521281,words,Ridge Regression,anxiety
pen_up_ratio,0.030593908189762993,-0.009968937570045668,words,Ridge Regression,anxiety
width,0.03020870120963253,-0.0019598868082329355,words,Ridge Regression,anxiety
duty_cycle,0.030187080784044897,0.013241916964549617,words,Ridge Regression,anxiety
std_slant,0.029677329043745003,-0.013930494934137968,words,Ridge Regression,anxiety
F3_total_time,0.028919642837809626,0.004004763155119767,words,Ridge Regression,anxiety
median_acceleration,0.02792957525710421,0.004470733384661504,words,Ridge Regression,anxiety
ink_density,0.02696491552572942,0.0009616342186465782,words,Ridge Regression,anxiety
stop_ratio,0.026796998402950706,0.009252914646830708,words,Ridge Regression,anxiety
F1_in_air_time,0.025090156648476115,-0.0018523960577761659,words,Ridge Regression,anxiety
dominant_angle,0.021335277792943322,-0.0026168751749268467,words,Ridge Regression,anxiety
F4_stroke_count,0.018654173256071313,-0.009971556191234247,words,Ridge Regression,anxiety
median_pen_up_speed,0.018548083772323417,0.000881126239753959,words,Ridge Regression,anxiety
p95_pen_up_speed,0.015848346936587973,-0.0006391430902166412,words,Ridge Regression,anxiety
pen_up_path_length,0.014527071960660264,-0.0008301670914031147,words,Ridge Regression,anxiety
median_speed,0.014343946270265055,-0.004169735749575306,words,Ridge Regression,anxiety
height,0.10106733359162595,-0.01585177543554272,words,Ridge Regression,stress
aspect_ratio,0.10084242462080632,0.013010696492467853,words,Ridge Regression,stress
straightness,0.09469893521391122,0.010930364105079008,words,Ridge Regression,stress
path_length,0.09357316250365369,-0.013043800942860296,words,Ridge Regression,stress
p95_speed,0.09221457008534016,-0.01250629543698322,words,Ridge Regression,stress
median_speed,0.08932836426317088,-0.005201749959959534,words,Ridge Regression,stress
pen_up_path_length,0.07840722269959975,-0.00754493841646547,words,Ridge Regression,stress
mean_slant,0.07768034356110369,-0.0008122400041759946,words,Ridge Regression,stress
mean_pressure,0.07543839724189405,-0.02148696675401881,words,Ridge Regression,stress
p95_pen_up_speed,0.07438741644629532,-0.0064814468522001924,words,Ridge Regression,stress
abs_mean_slant,0.07210675160802062,0.021688203861593387,words,Ridge Regression,stress
median_pen_up_speed,0.07167907413052911,-0.0022323796745854813,words,Ridge Regression,stress
median_acceleration,0.07128731142592219,-0.011826316327480192,words,Ridge Regression,stress
stop_ratio,0.07007106170299807,-0.01859601052293615,words,Ridge Regression,stress
ink_density,0.06995426536805091,0.005505985638510957,words,Ridge Regression,stress
direction_concentration,0.06625663595246126,-0.007819408462715983,words,Ridge Regression,stress
F3_total_time,0.06559117084071073,-0.005485581665724031,words,Ridge Regression,stress
F2_on_paper_time,0.06427333217930419,-0.015108937668786073,words,Ridge Regression,stress
F1_in_air_time,0.058606732549812496,0.00035303000284411936,words,Ridge Regression,stress
dominant_angle,0.056818623843411374,-0.005306734154042066,words,Ridge Regression,stress
F1_in_air_time,0.0,0.0,words,Lasso Regression,TOTAL_DASS
F2_on_paper_time,0.0,0.0,words,Lasso Regression,TOTAL_DASS
F3_total_time,0.0,0.0,words,Lasso Regression,TOTAL_DASS
F4_stroke_count,0.0,0.0,words,Lasso Regression,TOTAL_DASS
duty_cycle,0.0,0.0,words,Lasso Regression,TOTAL_DASS
path_length,0.0,0.0,words,Lasso Regression,TOTAL_DASS
median_acceleration,0.0,0.0,words,Lasso Regression,TOTAL_DASS
median_speed,0.0,0.0,words,Lasso Regression,TOTAL_DASS
p95_speed,0.0,0.0,words,Lasso Regression,TOTAL_DASS
stop_ratio,0.0,0.0,words,Lasso Regression,TOTAL_DASS
straightness,0.0,0.0,words,Lasso Regression,TOTAL_DASS
dominant_angle,0.0,0.0,words,Lasso Regression,TOTAL_DASS
direction_concentration,0.0,0.0,words,Lasso Regression,TOTAL_DASS
mean_pressure,0.0,0.0,words,Lasso Regression,TOTAL_DASS
width,0.0,0.0,words,Lasso Regression,TOTAL_DASS
height,0.0,0.0,words,Lasso Regression,TOTAL_DASS
aspect_ratio,0.0,0.0,words,Lasso Regression,TOTAL_DASS
ink_density,0.0,0.0,words,Lasso Regression,TOTAL_DASS
mean_slant,0.0,0.0,words,Lasso Regression,TOTAL_DASS
std_slant,0.0,0.0,words,Lasso Regression,TOTAL_DASS
F1_in_air_time,0.0,0.0,words,Lasso Regression,depression
F2_on_paper_time,0.0,0.0,words,Lasso Regression,depression
F3_total_time,0.0,0.0,words,Lasso Regression,depression
F4_stroke_count,0.0,0.0,words,Lasso Regression,depression
duty_cycle,0.0,0.0,words,Lasso Regression,depression
path_length,0.0,0.0,words,Lasso Regression,depression
median_acceleration,0.0,0.0,words,Lasso Regression,depression
median_speed,0.0,0.0,words,Lasso Regression,depression
p95_speed,0.0,0.0,words,Lasso Regression,depression
stop_ratio,0.0,0.0,words,Lasso Regression,depression
straightness,0.0,0.0,words,Lasso Regression,depression
dominant_angle,0.0,0.0,words,Lasso Regression,depression
direction_concentration,0.0,0.0,words,Lasso Regression,depression
mean_pressure,0.0,0.0,words,Lasso Regression,depression
width,0.0,0.0,words,Lasso Regression,depression
height,0.0,0.0,words,Lasso Regression,depression
aspect_ratio,0.0,0.0,words,Lasso Regression,depression
ink_density,0.0,0.0,words,Lasso Regression,depression
mean_slant,0.0,0.0,words,Lasso Regression,depression
std_slant,0.0,0.0,words,Lasso Regression,depression
F1_in_air_time,0.0,0.0,words,Lasso Regression,stress
F2_on_paper_time,0.0,0.0,words,Lasso Regression,stress
F3_total_time,0.0,0.0,words,Lasso Regression,stress
F4_stroke_count,0.0,0.0,words,Lasso Regression,stress
duty_cycle,0.0,0.0,words,Lasso Regression,stress
path_length,0.0,0.0,words,Lasso Regression,stress
median_acceleration,0.0,0.0,words,Lasso Regression,stress
median_speed,0.0,0.0,words,Lasso Regression,stress
p95_speed,0.0,0.0,words,Lasso Regression,stress
stop_ratio,0.0,0.0,words,Lasso Regression,stress
straightness,0.0,0.0,words,Lasso Regression,stress
dominant_angle,0.0,0.0,words,Lasso Regression,stress
direction_concentration,0.0,0.0,words,Lasso Regression,stress
mean_pressure,0.0,0.0,words,Lasso Regression,stress
width,0.0,0.0,words,Lasso Regression,stress
height,0.0,0.0,words,Lasso Regression,stress
aspect_ratio,0.0,0.0,words,Lasso Regression,stress
ink_density,0.0,0.0,words,Lasso Regression,stress
mean_slant,0.0,0.0,words,Lasso Regression,stress
std_slant,0.0,0.0,words,Lasso Regression,stress
F1_in_air_time,0.0,0.0,words,Lasso Regression,anxiety
F2_on_paper_time,0.0,0.0,words,Lasso Regression,anxiety
F3_total_time,0.0,0.0,words,Lasso Regression,anxiety
F4_stroke_count,0.0,0.0,words,Lasso Regression,anxiety
duty_cycle,0.0,0.0,words,Lasso Regression,anxiety
path_length,0.0,0.0,words,Lasso Regression,anxiety
median_acceleration,0.0,0.0,words,Lasso Regression,anxiety
median_speed,0.0,0.0,words,Lasso Regression,anxiety
p95_speed,0.0,0.0,words,Lasso Regression,anxiety
stop_ratio,0.0,0.0,words,Lasso Regression,anxiety
straightness,0.0,0.0,words,Lasso Regression,anxiety
dominant_angle,0.0,0.0,words,Lasso Regression,anxiety
